,Country_Name,Country_Code,Year,Energy_Intensity,Energy_Imports,Energy_Use_PerCapita,Energy_Use_FF_Perc,Energy_Use_RNEW_Perc,Natural_Resc_Depl,Cooling_Degree_Days,Total_Population,Region,Income_Group,Energy_Use_Net,Energy_Use_FF_Net,Energy_Use_RNEW_Net,Energy_Use_FF_perCapita,Energy_Use_RNEW_perCapita
14004,Ukraine,UKR,2014,12.485344844502,27.2085082165267,2334.3964739474,75.3495057807649,3.49920010566711,1.1983173115286,,45272155.0,Europe & Central Asia,Lower middle income,105683159000.00015,79631738000.00008,3698065211.400345,1758.9562060829683,81.6852038830567
12437,Spain,ESP,1997,4.11132277964594,69.9679255170442,2634.64912802979,80.0612940474571,9.15429586161334,0.0090322597852035,,40057389.0,Europe & Central Asia,High income,105537165000.0001,84494420000.00006,9661184328.059053,2109.3341855106946,241.18357609526302
596,Australia,AUS,1998,7.02963807255926,-108.326749870398,5553.65346587569,93.87865070879,8.59507269440585,0.718170946795072,,18711000.0,East Asia & Pacific,High income,103914410000.00003,97553445999.99998,8931519079.462944,5213.694938806049,477.34055258740557
12187,South Africa,ZAF,1995,11.3895465053473,-30.1651481769137,2498.89362476051,86.3013700350014,18.1130796760271,1.88333763446328,,41435761.0,Sub-Saharan Africa,Upper middle income,103543559000.00018,89359510000.00015,18754927341.06416,2156.579433885627,452.62659327203284
10824,Poland,POL,1996,9.47996512801226,4.39948493996952,2680.10207027325,95.897046303025,5.86500109031183,0.141542285015437,,38624370.0,Europe & Central Asia,High income,103517254000.0,99269989000.0,6071288075.760867,2570.1387232982697,157.18801564299605
6045,Indonesia,IDN,1991,4.89618312623681,-76.9915257701477,560.588431462948,54.8109683562098,57.8287417363079,4.53417122741996,,184591897.0,East Asia & Pacific,Lower middle income,103480082000.00006,56718434999.99998,59841229368.29967,307.2639477777293,324.1812362343276
10818,Poland,POL,1990,11.1715692917213,-0.736866345436129,2705.60874347842,97.8068071331351,2.5014848391889,0.683616679934734,,38110782.0,Europe & Central Asia,High income,103112864999.99998,100851400999.99994,2579352685.2283173,2646.269525511178,67.68039252588197
10825,Poland,POL,1997,8.73621477216605,2.0958873163044,2643.12353588621,95.8972109921562,5.98236950808594,0.159600168012476,,38649660.0,Europe & Central Asia,High income,102155825999.99982,97964587999.99979,6111338985.357318,2534.681753992138,158.12141647189955
595,Australia,AUS,1997,7.15554868158647,-98.4726193766084,5469.59998919911,93.5126508898552,9.08024283629251,0.96203175670209,,18517000.0,East Asia & Pacific,High income,101280582999.99991,94710157999.99994,9196522882.41278,5114.767942971321,496.652961193108
6111,"Iran, Islamic Rep.",IRN,1995,6.42136265709391,-134.809387564968,1647.24659209893,99.1306447095203,1.01808729977768,7.08958076191023,,61442658.0,Middle East & North Africa,Lower middle income,101211209000.00006,100331324000.00009,1030418464.7804447,1632.9261667032715,16.77040835017985
10819,Poland,POL,1991,11.7693531286988,1.16084731268664,2641.02944834274,98.0506591262933,2.06466857069044,0.37926565387033,,38246193.0,Europe & Central Asia,High income,101009321999.99997,99040305999.99995,2085507724.8015037,2589.5467818195643,54.52850496261166
10839,Poland,POL,2011,4.93306577045364,32.518226746529,2653.40365662369,92.1151412346365,10.43869972229,0.531084392390903,,38063255.0,Europe & Central Asia,High income,100997179999.99995,93033695000.0,10542792348.180727,2444.1865258239213,276.98084013520986
10821,Poland,POL,1993,11.0601502699316,3.56470663172184,2624.64884280888,95.5867687512215,6.13110222272913,0.207960135122742,,38461408.0,Europe & Central Asia,High income,100947690000.0002,96492635000.00014,6189206065.383723,2508.817019907335,160.91990354028962
12435,Spain,ESP,1995,4.17985313036177,68.7331257172231,2537.0726801522,79.6009452088859,8.26456706820941,0.0133548554749586,,39724050.0,Europe & Central Asia,High income,100782802000.0,80224062999.99997,8329262264.510694,2019.533834037566,209.67807322039656
10838,Poland,POL,2010,5.15166713645809,33.210916163462,2640.23891094855,92.451207569259,9.48910045623779,0.40883670623995,,38042794.0,Europe & Central Asia,High income,100442065000.00003,92859902000.00008,9531048448.169659,2440.932755885387,250.5349225445865
6851,"Korea, Rep.",KOR,1991,7.3551856651229,77.7737774875139,2306.64347206365,84.3380945999656,0.955805367024804,0.0050307950503344,,43295704.0,East Asia & Pacific,High income,99867753000.00005,84226560000.00002,954541343.1010752,1945.3791535529722,22.04702210411165
10823,Poland,POL,1995,9.67859526443093,0.11905638728314,2577.52968402797,95.4555164607214,6.33252876185735,0.217022697445718,,38594998.0,Europe & Central Asia,High income,99479753000.00012,94958912000.00009,6299583970.949657,2460.394271817299,163.22280858648205
12436,Spain,ESP,1996,4.01105045274452,67.0723226069969,2489.34042171929,77.8535103442346,10.0619918052583,0.0102219420120472,,39889852.0,Europe & Central Asia,High income,99299421000.00008,77308085000.00012,9991499603.688946,1938.038902726441,250.47722923837736
594,Australia,AUS,1996,7.25302834023005,-92.1329424199252,5393.58063459123,93.6482207629656,8.86597056035989,1.08280072627999,,18311000.0,East Asia & Pacific,High income,98761855000.0,92488719999.99998,8756196989.165321,5050.992299710555,478.1932712121306
6044,Indonesia,IDN,1990,5.08426590360363,-70.860720121647,543.775068917457,53.4306115203475,58.5975311362571,8.32678953693454,,181413398.0,East Asia & Pacific,Lower middle income,98648083000.00006,52708273999.99999,57805341151.24579,290.54234461778833,318.6387653201104
10820,Poland,POL,1992,11.2025700609636,0.90924496839771,2569.17533456851,98.0460332436962,2.30274868091028,0.296731934309965,,38363667.0,Europe & Central Asia,High income,98562986999.99991,96637098999.99988,2269657883.008269,2518.9745026198843,59.161651127048636
12186,South Africa,ZAF,1994,11.1330386638268,-30.6754162304307,2420.08311248718,86.1528321349113,18.5628815589559,2.41988779820902,,40564061.0,Sub-Saharan Africa,Upper middle income,98168398999.99983,84574855999.9998,18222883634.69322,2084.9701414264173,449.23716179928874
10836,Poland,POL,2008,5.33784644755746,27.3450514172981,2564.77564158133,94.1138888361082,8.0113000869751,0.440308781601577,,38125759.0,Europe & Central Asia,High income,97784018000.00017,92028342000.0002,7833771119.08176,2413.810096213434,205.47187320472128
10840,Poland,POL,2012,4.69825297167904,26.9765492114964,2566.57431316009,90.9785187086931,10.9133996963501,0.424616580428027,,38063164.0,Europe & Central Asia,High income,97691938999.99986,88878678999.99992,10661511774.18451,2335.031291670864,280.1005132990129
6112,"Iran, Islamic Rep.",IRN,1996,5.82405808317677,-140.950677185979,1567.16285320156,99.1041500576233,1.03227215541096,7.41246253362271,,62294919.0,Middle East & North Africa,Lower middle income,97626283000.00008,96751698000.00006,1007768935.7717044,1553.123425684205,16.17738576354364
10841,Poland,POL,2013,4.63514350007351,27.3320950164791,2565.67045553603,91.1464064236081,11.4137001037598,0.317439140272574,,38040196.0,Europe & Central Asia,High income,97598606999.99988,88957622999.99992,11139612308.427105,2338.5164208933074,292.8379314456504
10834,Poland,POL,2006,5.88453771395729,20.1030528466414,2536.97804532817,95.8203386425739,7.18410015106201,0.503040148356208,,38141267.0,Europe & Central Asia,High income,96763556999.99983,92719167999.99986,6951590844.609962,2430.9409543212046,182.2590435868311
6110,"Iran, Islamic Rep.",IRN,1994,6.28272561342937,-139.213492094941,1596.02544341526,99.0587312114582,1.08696505855375,8.51265765536918,,60590608.0,Middle East & North Africa,Lower middle income,96704152000.0002,95793906000.00018,1051140342.4107095,1581.0025540592062,17.348238895551432
10835,Poland,POL,2007,5.46554682344847,25.0441449578761,2527.40841162879,95.2120656020728,7.27600002288818,0.41489910005574,,38120560.0,Europe & Central Asia,High income,96346223999.99998,91733230000.0,7010151280.291896,2406.3977549123097,183.89423660858856
12434,Spain,ESP,1994,4.10586133938804,66.5233728102879,2436.01236214986,78.5901868711291,9.24137567908629,0.0176653319419594,,39549108.0,Europe & Central Asia,High income,96342115999.99992,75715448999.99991,8903336876.741095,1914.4666676173813,225.1210539752526
10822,Poland,POL,1994,10.0111088429002,-1.26777071727799,2496.17270757601,95.3384770732121,6.19514078237621,0.185701250285788,,38542652.0,Europe & Central Asia,High income,96209115999.99992,91724305999.99995,5960290181.679631,2379.8130445201323,154.64141340558587
12432,Spain,ESP,1992,4.10964221471922,64.5775400597513,2430.37452290655,79.2541776717849,8.22090838342327,0.0187853754355207,,39157685.0,Europe & Central Asia,High income,95167839999.99997,75424488999.99995,7823660936.882842,1926.1733424741515,199.79886290220784
10826,Poland,POL,1998,7.74735902693188,8.27200845004498,2459.83453998878,96.108652339754,6.53680579525848,0.0567725655922565,,38663481.0,Europe & Central Asia,High income,95105765999.99992,91404869999.99991,6216879223.512964,2364.1138261710034,160.79460676375632
12183,South Africa,ZAF,1991,11.0128684771255,-23.1096504317516,2518.1178416622,86.2707908672794,17.4661188204403,2.81747523974965,,37718952.0,Sub-Saharan Africa,Upper middle income,94980766000.00012,81940658000.00012,16589453446.124382,2172.4001769720467,439.8174542634266
12185,South Africa,ZAF,1993,11.1112150080899,-29.5412543618359,2395.38119452424,86.650110800266,18.585950063784,2.09382449963885,,39633754.0,Sub-Saharan Africa,Upper middle income,94937948999.99988,82263837999.99994,17645119792.7207,2075.6004591439896,445.20435265154794
10837,Poland,POL,2009,5.00500272409419,28.6019234946783,2466.52404094266,93.1540577854339,8.84249973297119,0.306734826430189,,38151603.0,Europe & Central Asia,High income,94101846000.00012,87659688000.00014,8320955481.27097,2297.667230391345,218.10238173402493
10842,Poland,POL,2014,4.25430958430823,28.3910110146742,2473.40688342692,90.0879642957879,11.5761003494263,0.245996104022683,,38011735.0,Europe & Central Asia,High income,94018486999.99998,84699340999.99997,10883674402.132318,2228.241910031204,286.3240628751179
12431,Spain,ESP,1991,4.07209710690875,63.2491065632803,2397.71417285508,77.9523570058137,9.92129346773473,0.0189808395835312,,38966376.0,Europe & Central Asia,High income,93430232000.00005,72831068000.00003,9269487504.305408,1869.0747120029848,237.88425960642087
6850,"Korea, Rep.",KOR,1990,7.50756669416874,75.6517121872837,2167.33960770932,83.780131574621,1.63194686718062,0.0156268877681736,,42869283.0,East Asia & Pacific,High income,92912294999.99982,77842042999.99985,1516279287.4781127,1815.7999750077427,35.36983082917698
593,Australia,AUS,1995,7.07634330757528,-101.625326755943,5129.22366091191,93.8317701657678,8.21780571247124,1.06756466624781,,18072000.0,East Asia & Pacific,High income,92695330000.00003,86977669000.00003,7617522123.934069,4812.841356795045,421.5096350118454
10827,Poland,POL,1999,7.22116270919706,9.79079919764522,2396.69212354978,96.3184286367341,6.41004229865283,0.0508347153587697,,38660271.0,Europe & Central Asia,High income,92656766999.99997,89245541999.99995,5939337957.264195,2308.456192663522,153.62897888802163
10833,Poland,POL,2005,5.95020390600494,14.9656374117747,2414.16178954549,95.9939398872071,7.21619987487793,0.289492925470918,,38165445.0,Europe & Central Asia,High income,92137558999.99998,88446472999.99995,6648830417.273578,2317.449017036221,174.21074003653246
12433,Spain,ESP,1993,3.98275282714049,63.9317984466744,2318.98298890925,77.6916953034198,9.07981006627066,0.0135994080473146,,39361262.0,Europe & Central Asia,High income,91278097000.00008,70915501000.00003,8287877839.706305,1801.6571978815118,210.5592508620863
10832,Poland,POL,2004,6.08454766818199,13.7471462499198,2383.05567968255,95.9787564750952,7.31090021133423,0.344741905592437,,38182222.0,Europe & Central Asia,High income,90990361000.00002,87331417000.00002,6652214494.64278,2287.2272074684392,174.22282272212394
12182,South Africa,ZAF,1990,10.4388177843194,-25.9230643489586,2471.59812227587,86.1560071464834,16.6278217077773,2.75752774789934,,36800507.0,Sub-Saharan Africa,Upper middle income,90956064000.00002,78364113000.00003,15124012154.331816,2129.430254860348,410.97292910480326
591,Australia,AUS,1993,7.50296632351505,-92.3545832140717,5147.53665025188,93.7583456095361,8.61699388238724,1.0225498143796,,17667000.0,East Asia & Pacific,High income,90941529999.99997,85265273999.99992,7836426076.649353,4826.245202920694,443.5629182458456
592,Australia,AUS,1994,7.20673577138333,-90.8747580359827,5089.788966676,93.8864831164866,8.25994677877061,1.07194094657007,,17855000.0,East Asia & Pacific,High income,90878181999.99998,85322328999.99995,7506489466.714291,4778.62385886306,420.4138597991762
10831,Poland,POL,2003,6.37915256347478,12.3991349505833,2375.00613146542,96.2477586646671,7.29390001296997,0.14503697573912,,38204570.0,Europe & Central Asia,High income,90736087999.99983,87331450999.9998,6618199534.400431,2285.890169683884,173.23057253099384
12430,Spain,ESP,1990,4.02577440487284,61.5969186974869,2317.47677393364,77.3864991358894,10.5444311831995,0.0437384981408285,,38867322.0,Europe & Central Asia,High income,90074115999.99998,69705205000.0,9497803175.495289,1793.4141436345935,244.3647436140645
10829,Poland,POL,2001,6.60047415251124,10.575707205982,2336.44583847825,95.9808999446962,7.29239988327026,0.170388999918314,,38248076.0,Europe & Central Asia,High income,89364557999.99983,85772906999.99985,6516820923.276972,2242.5417424918273,170.38297359786077
10828,Poland,POL,2000,6.63591766268303,10.7405688610883,2320.37671815161,96.2198417670529,6.92759990692139,0.144579616888731,,38258629.0,Europe & Central Asia,High income,88774432000.00002,85418617999.99998,6149937468.601994,2232.6628066050143,160.74641536689654
12184,South Africa,ZAF,1992,10.4957095003736,-29.8634241005926,2290.66648745284,85.1541575607375,18.3632170243738,2.13143434101596,,38672611.0,Sub-Saharan Africa,Upper middle income,88586054000.00006,75434708000.00006,16267249349.34898,1950.5977499166029,420.6400583955653
10830,Poland,POL,2002,6.44162454651502,9.79124240965927,2314.20257991789,95.870030437714,7.49100017547607,0.127625338713968,,38230364.0,Europe & Central Asia,High income,88472807000.00003,84818906999.99998,6627498127.6186075,2218.6267177576437,173.35691932252087
6109,"Iran, Islamic Rep.",IRN,1993,5.56304638740085,-161.583321766981,1458.48333295688,98.7398817373431,1.52814706823082,9.91268994818752,,59723761.0,Middle East & North Africa,Lower middle income,87106110000.00012,86008470000.0001,1331109466.214915,1440.1047181204835,22.28777029321571
590,Australia,AUS,1992,7.44872603734749,-98.3968470334151,4959.21491854816,94.3426600738012,7.51647097195474,1.15081713308178,,17495000.0,East Asia & Pacific,High income,86761465000.00006,81853074000.00006,6521400331.567676,4678.655272935128,372.7579497895214
588,Australia,AUS,1990,7.4168653134115,-82.3704660974937,5061.5084587843,93.911285686017,8.0095771593438,1.81083437741912,,17065100.0,East Asia & Pacific,High income,86375147999.99997,81116011999.99997,6918284125.557401,4753.3276687508405,405.4054254330417
589,Australia,AUS,1991,7.34142304219967,-96.085617657126,4927.78158990974,93.6887180362575,8.24547226023123,1.15589661916442,,17284000.0,East Asia & Pacific,High income,85171776999.99995,79796345999.99997,7022815246.080998,4616.775399213144,406.3188640407891
6108,"Iran, Islamic Rep.",IRN,1992,5.09086536979511,-165.636179813071,1376.35722166867,98.6788886589147,1.44947071982901,,,58780376.0,Middle East & North Africa,Lower middle income,80902794999.99977,79833978999.99979,1172662325.048285,1358.1740103193588,19.949894928339432
6107,"Iran, Islamic Rep.",IRN,1991,4.9957070217735,-160.827591449132,1332.4751762014,98.9182856028861,1.22691740882349,,,57679025.0,Middle East & North Africa,Lower middle income,76855868999.99995,76024507999.99995,942958036.4635752,1318.0616003824607,16.34836990506645
6106,"Iran, Islamic Rep.",IRN,1990,5.07949821174626,-170.928812298812,1229.97390706333,98.9313615938619,1.23835958436715,6.55131404248946,,56366212.0,Middle East & North Africa,Lower middle income,69328969999.99995,68588093999.99999,858541944.7380255,1216.8299335069737,15.23149976333385
